timestamp,mac,rssi,channel,veces,ssid
2026-03-24 17:21:48,46:D4:54:D3:48:53,-67,11,17,Personal Wifi Zone
2026-03-24 17:21:48,D8:07:B6:F7:66:88,-68,6,14,TP-Link_6688
2026-03-24 17:21:48,44:D4:54:D3:47:57,-68,11,17,Personal-752
2026-03-24 17:21:48,96:90:10:D4:BC:97,-69,2,17,HIDDEN
2026-03-24 17:21:48,7E:33:F9:78:79:93,-69,3,17,HIDDEN
2026-03-24 17:21:48,7E:33:F9:78:79:90,-69,3,17,CLARO3077
2026-03-24 17:21:48,96:90:10:D4:BC:94,-70,2,16,Clarojbk
2026-03-24 17:21:48,38:3F:B3:DC:EE:F8,-70,11,14,Personal-EF4
2026-03-24 17:21:48,0A:7E:64:8F:D5:E4,-71,11,17,Personal Wifi Zone
2026-03-24 17:21:48,3A:3F:B3:DC:EE:FC,-71,11,16,Personal Wifi Zone
2026-03-24 17:21:48,B8:8C:2B:68:96:25,-73,6,15,Baucerowifi-2.4Ghz
2026-03-24 17:21:48,08:7E:64:8F:D5:E0,-73,11,17,Carla
2026-03-24 17:21:48,5A:2F:F7:98:50:7B,-74,11,16,Personal Wifi Zone
2026-03-24 17:21:48,A0:FF:70:D5:36:90,-76,1,17,CASAM 2.4Ghz
2026-03-24 17:21:48,A2:FF:70:D5:36:94,-77,1,17,Personal Wifi Zone
2026-03-24 17:21:48,9A:1A:35:13:46:04,-77,6,15,Claro-Fibra-7B
2026-03-24 17:21:48,7A:EB:46:73:61:C3,-77,6,17,Personal Wifi Zone
2026-03-24 17:21:48,0A:02:05:5E:86:4B,-78,4,2,HIDDEN
2026-03-24 17:21:48,A4:BD:C4:C5:DD:8C,-78,5,14,JUANDEGARAY
2026-03-24 17:21:48,F6:C1:14:A1:1F:94,-82,1,5,Personal Wifi Zone
2026-03-24 17:21:48,B0:EC:DD:EE:A0:84,-82,4,16,Clarointernet
2026-03-24 17:21:48,C2:F9:B0:72:A1:97,-82,5,15,HIDDEN
2026-03-24 17:21:48,C2:E1:BE:77:77:DC,-83,1,13,ClaroFibra5
2026-03-24 17:21:48,F0:81:75:22:00:B3,-83,1,14,Wifi pochi
2026-03-24 17:21:48,F2:81:75:22:01:B7,-84,1,10,Personal Wifi Zone
2026-03-24 17:21:48,C2:E1:BE:77:77:DF,-85,1,14,HIDDEN
2026-03-24 17:21:48,CA:84:CF:9A:42:48,-85,6,12,Roque
2026-03-24 17:21:48,6C:D8:19:B5:5F:18,-85,6,8,fh_b55f18
2026-03-24 17:21:48,92:58:51:8F:88:3C,-86,1,16,Personal Wifi Zone
2026-03-24 17:21:48,CE:F3:C8:15:60:EC,-86,1,17,Personal Wifi Zone
2026-03-24 17:21:48,98:DA:C4:E0:36:62,-86,4,7,ASOEM P3
2026-03-24 17:21:48,04:8C:16:57:75:98,-86,5,5,VICTORIA
2026-03-24 17:21:48,0A:7E:64:93:6A:7C,-86,6,2,Personal Wifi Zone
2026-03-24 17:21:48,44:05:3F:65:21:92,-86,11,1,Personal-18D 2.4
2026-03-24 17:21:48,5E:76:95:0D:22:64,-87,1,7,Personal Wifi Zone
2026-03-24 17:21:48,0A:7E:64:93:84:D4,-87,11,3,Personal Wifi Zone
2026-03-24 17:21:48,CC:F3:C8:15:60:E8,-88,1,11,Personal-0E4
2026-03-24 17:21:48,6C:BA:B8:EC:95:BD,-88,1,13,fibercorp WiFi 616
2026-03-24 17:21:48,2E:0B:AB:4C:B0:13,-88,6,4,Personal Wifi Zone
2026-03-24 17:21:48,DA:33:B7:B1:39:0B,-89,1,3,Personal Wifi Zone
2026-03-24 17:21:48,44:00:4D:5B:8E:1C,-89,1,6,SOFIYAGOS
2026-03-24 17:21:48,CA:84:CF:00:56:A0,-89,11,2,Charlie
2026-03-24 17:21:48,08:7E:64:93:84:D0,-89,11,5,Fibertel WiFi976 2.4GHz
2026-03-24 17:21:48,0A:7E:64:34:39:AC,-90,1,11,Personal Wifi Zone
2026-03-24 17:21:48,CA:84:CF:00:91:77,-90,1,6,HIDDEN
2026-03-24 17:21:48,18:3D:5E:22:D4:84,-90,1,14,casaestudio
2026-03-24 17:21:48,08:7E:64:34:39:A8,-92,1,10,JUCAIJE 2.4GHz
2026-03-24 17:21:48,4C:19:5D:D2:6E:DC,-94,1,4,Fibertel WiFi737 2.4GHz
2026-03-24 17:21:57,9A:F0:83:9E:2D:73,-44,6,18,HIDDEN
2026-03-24 17:21:57,9A:F0:83:9E:2D:70,-45,6,18,Claro-Fibra-2.4G-3523
2026-03-24 17:21:57,3C:B7:4B:43:0E:38,-48,11,17,Personal-E34
2026-03-24 17:21:57,3E:B7:4B:43:0E:39,-48,11,18,Personal Wifi Zone
2026-03-24 17:21:57,D2:57:94:6C:79:A2,-50,11,17,Personal Wifi Zone
2026-03-24 17:21:57,D0:57:94:6C:78:A6,-51,11,17,Personal-8A1
2026-03-24 17:21:57,7E:33:F9:78:97:CC,-59,7,18,GOMEZ
2026-03-24 17:21:57,7E:33:F9:78:97:CF,-60,7,18,HIDDEN
2026-03-24 17:21:57,D8:07:B6:F7:66:88,-66,6,15,TP-Link_6688
2026-03-24 17:21:57,9C:71:3A:64:85:08,-68,9,15,CLARO
2026-03-24 17:21:57,38:3F:B3:DC:EE:F8,-69,11,15,Personal-EF4
2026-03-24 17:21:57,46:D4:54:D3:48:53,-69,11,18,Personal Wifi Zone
2026-03-24 17:21:57,0A:7E:64:8F:D5:E4,-70,11,18,Personal Wifi Zone
2026-03-24 17:21:57,BA:8C:2B:68:96:21,-71,6,12,Personal Wifi Zone
2026-03-24 17:21:57,3A:3F:B3:DC:EE:FC,-71,11,17,Personal Wifi Zone
2026-03-24 17:21:57,08:7E:64:8F:D5:E0,-71,11,18,Carla
2026-03-24 17:21:57,A0:FF:70:D5:36:90,-72,1,18,CASAM 2.4Ghz
2026-03-24 17:21:57,96:90:10:D4:BC:97,-72,2,18,HIDDEN
2026-03-24 17:21:57,7E:33:F9:78:79:90,-72,3,18,CLARO3077
2026-03-24 17:21:57,7E:33:F9:78:79:93,-72,3,18,HIDDEN
2026-03-24 17:21:57,B8:8C:2B:68:96:25,-72,6,16,Baucerowifi-2.4Ghz
2026-03-24 17:21:57,44:D4:54:D3:47:57,-72,11,18,Personal-752
2026-03-24 17:21:57,96:90:10:D4:BC:94,-73,2,17,Clarojbk
2026-03-24 17:21:57,5A:2F:F7:98:50:7B,-73,11,17,Personal Wifi Zone
2026-03-24 17:21:57,A2:FF:70:D5:36:94,-74,1,18,Personal Wifi Zone
2026-03-24 17:21:57,B0:EC:DD:EE:A0:84,-74,4,17,Clarointernet
2026-03-24 17:21:57,58:2F:F7:98:4F:7F,-74,11,16,Personal-F7A-2.4GHz
2026-03-24 17:21:57,7A:EB:46:73:61:C3,-76,6,18,Personal Wifi Zone
2026-03-24 17:21:57,9A:1A:35:13:46:04,-77,6,16,Claro-Fibra-7B
2026-03-24 17:21:57,7A:EB:46:73:61:C0,-78,6,14,Fibertel WiFi269 2.4GHz
2026-03-24 17:21:57,CA:84:CF:9A:42:4B,-81,6,9,HIDDEN
2026-03-24 17:21:57,CA:84:CF:9A:42:48,-82,6,13,Roque
2026-03-24 17:21:57,84:46:FE:B6:FB:D8,-83,3,14,Taiana
2026-03-24 17:21:57,90:58:51:8F:88:38,-84,1,12,Fibertel WiFi143 2.4GHz
2026-03-24 17:21:57,C2:E1:BE:77:77:DF,-84,1,15,HIDDEN
2026-03-24 17:21:57,F0:81:75:22:00:B3,-85,1,15,Wifi pochi
2026-03-24 17:21:57,C2:E1:BE:77:77:DC,-85,1,14,ClaroFibra5
2026-03-24 17:21:57,92:58:51:8F:88:3C,-86,1,17,Personal Wifi Zone
2026-03-24 17:21:57,44:00:4D:5B:8E:1C,-86,1,7,SOFIYAGOS
2026-03-24 17:21:57,28:53:4E:B5:91:73,-86,3,10,HIDDEN
2026-03-24 17:21:57,5C:76:95:0D:22:60,-87,1,6,Flor 2.4GHz
2026-03-24 17:21:57,CC:F3:C8:15:60:E8,-87,1,12,Personal-0E4
2026-03-24 17:21:57,98:DA:C4:E0:36:62,-87,4,8,ASOEM P3
2026-03-24 17:21:57,CE:F3:C8:15:60:EC,-88,1,18,Personal Wifi Zone
2026-03-24 17:21:57,6C:BA:B8:EC:95:BD,-88,1,14,fibercorp WiFi 616
2026-03-24 17:21:57,26:97:45:87:A5:37,-88,6,2,Personal Wifi Zone
2026-03-24 17:21:57,18:3D:5E:22:D4:84,-89,1,15,casaestudio
2026-03-24 17:21:57,4C:19:5D:D2:6E:DC,-89,1,5,Fibertel WiFi737 2.4GHz
2026-03-24 17:21:57,FC:73:FB:45:44:1C,-89,2,10,franciA1
2026-03-24 17:21:57,28:53:4E:B5:91:70,-89,3,9,SCALCIONE
2026-03-24 17:21:57,5E:76:95:0D:22:64,-90,1,8,Personal Wifi Zone
2026-03-24 17:21:57,08:7E:64:34:39:A8,-91,1,11,JUCAIJE 2.4GHz
2026-03-24 17:21:57,0A:7E:64:34:39:AC,-92,1,12,Personal Wifi Zone
2026-03-24 17:21:57,CA:84:CF:00:91:77,-95,1,7,HIDDEN
2026-03-24 17:22:06,9A:F0:83:9E:2D:70,-46,6,19,Claro-Fibra-2.4G-3523
2026-03-24 17:22:06,9A:F0:83:9E:2D:73,-47,6,19,HIDDEN
2026-03-24 17:22:06,D0:57:94:6C:78:A6,-48,11,18,Personal-8A1
2026-03-24 17:22:06,3C:B7:4B:43:0E:38,-48,11,18,Personal-E34
2026-03-24 17:22:06,3E:B7:4B:43:0E:39,-48,11,19,Personal Wifi Zone
2026-03-24 17:22:06,D2:57:94:6C:79:A2,-49,11,18,Personal Wifi Zone
2026-03-24 17:22:06,7E:33:F9:78:97:CF,-59,7,19,HIDDEN
2026-03-24 17:22:06,7E:33:F9:78:97:CC,-60,7,19,GOMEZ
2026-03-24 17:22:06,7E:33:F9:78:79:90,-67,3,19,CLARO3077
2026-03-24 17:22:06,9C:71:3A:64:85:08,-67,9,16,CLARO
2026-03-24 17:22:06,44:D4:54:D3:47:57,-67,11,19,Personal-752
2026-03-24 17:22:06,96:90:10:D4:BC:94,-68,2,18,Clarojbk
2026-03-24 17:22:06,96:90:10:D4:BC:97,-68,2,19,HIDDEN
2026-03-24 17:22:06,46:D4:54:D3:48:53,-68,11,19,Personal Wifi Zone
2026-03-24 17:22:06,7E:33:F9:78:79:93,-69,3,19,HIDDEN
2026-03-24 17:22:06,D8:07:B6:F7:66:88,-69,6,16,TP-Link_6688
2026-03-24 17:22:06,08:7E:64:8F:D5:E0,-69,11,19,Carla
2026-03-24 17:22:06,BA:8C:2B:68:96:21,-72,6,13,Personal Wifi Zone
2026-03-24 17:22:06,B8:8C:2B:68:96:25,-72,6,17,Baucerowifi-2.4Ghz
2026-03-24 17:22:06,38:3F:B3:DC:EE:F8,-73,11,16,Personal-EF4
2026-03-24 17:22:06,58:2F:F7:98:4F:7F,-74,11,17,Personal-F7A-2.4GHz
2026-03-24 17:22:06,5A:2F:F7:98:50:7B,-74,11,18,Personal Wifi Zone
2026-03-24 17:22:06,A0:FF:70:D5:36:90,-76,1,19,CASAM 2.4Ghz
2026-03-24 17:22:06,A2:FF:70:D5:36:94,-77,1,19,Personal Wifi Zone
2026-03-24 17:22:06,0A:02:05:5E:86:4B,-77,4,3,HIDDEN
2026-03-24 17:22:06,84:46:FE:99:40:10,-77,9,9,CLAROCASA
2026-03-24 17:22:06,7A:EB:46:73:61:C0,-78,6,15,Fibertel WiFi269 2.4GHz
2026-03-24 17:22:06,B0:EC:DD:EE:A0:84,-79,4,18,Clarointernet
2026-03-24 17:22:06,7A:EB:46:73:61:C3,-79,6,19,Personal Wifi Zone
2026-03-24 17:22:06,A4:BD:C4:C5:DD:8C,-80,5,15,JUANDEGARAY
2026-03-24 17:22:06,9A:1A:35:13:46:04,-81,6,17,Claro-Fibra-7B
2026-03-24 17:22:06,6C:D8:19:B5:5F:18,-81,6,9,fh_b55f18
2026-03-24 17:22:06,14:57:9F:EF:ED:AC,-82,1,13,CLAROCASA
2026-03-24 17:22:06,C2:F9:B0:72:A1:94,-82,5,12,Claro-Fibra-3PA
2026-03-24 17:22:06,C2:F9:B0:72:A1:97,-82,5,16,HIDDEN
2026-03-24 17:22:06,84:46:FE:B6:FB:D8,-83,3,15,Taiana
2026-03-24 17:22:06,0A:02:05:5E:86:48,-83,4,8,Regis
2026-03-24 17:22:06,CA:84:CF:9A:42:48,-83,6,14,Roque
2026-03-24 17:22:06,C2:E1:BE:77:77:DC,-84,1,15,ClaroFibra5
2026-03-24 17:22:06,F0:81:75:22:00:B3,-84,1,16,Wifi pochi
2026-03-24 17:22:06,C2:E1:BE:77:77:DF,-84,1,16,HIDDEN
2026-03-24 17:22:06,E6:C0:E2:92:F1:D6,-84,11,1,Personal Wifi Zone
2026-03-24 17:22:06,90:58:51:8F:88:38,-85,1,13,Fibertel WiFi143 2.4GHz
2026-03-24 17:22:06,28:53:4E:B5:91:70,-85,3,10,SCALCIONE
2026-03-24 17:22:06,90:F8:91:68:7F:FD,-86,1,4,Muchiut 2.4GHZ**
2026-03-24 17:22:06,0A:7E:64:93:84:D4,-86,11,4,Personal Wifi Zone
2026-03-24 17:22:06,08:7E:64:93:84:D0,-86,11,6,Fibertel WiFi976 2.4GHz
2026-03-24 17:22:06,92:58:51:8F:88:3C,-87,1,18,Personal Wifi Zone
2026-03-24 17:22:06,18:3D:5E:22:D4:84,-87,1,16,casaestudio
2026-03-24 17:22:06,5C:76:95:0D:22:60,-87,1,7,Flor 2.4GHz
2026-03-24 17:22:06,44:22:7C:AE:95:6C,-87,3,13,Alcober
2026-03-24 17:22:06,EE:BE:DD:A9:29:1E,-87,11,2,Personal Wifi Zone
2026-03-24 17:22:06,44:00:4D:5B:8E:1C,-88,1,8,SOFIYAGOS
2026-03-24 17:22:06,0A:7E:64:93:6A:7C,-88,6,3,Personal Wifi Zone
2026-03-24 17:22:06,5E:76:95:0D:22:64,-89,1,9,Personal Wifi Zone
2026-03-24 17:22:06,0A:7E:64:34:39:AC,-89,1,13,Personal Wifi Zone
2026-03-24 17:22:06,CA:84:CF:00:91:74,-90,1,1,BENITEZ
2026-03-24 17:22:06,AA:6A:BB:DC:04:33,-90,1,3,Personal Wifi Zone
2026-03-24 17:22:06,6C:BA:B8:EC:95:BD,-90,1,15,fibercorp WiFi 616
2026-03-24 17:22:06,08:7E:64:34:39:A8,-90,1,12,JUCAIJE 2.4GHz
2026-03-24 17:22:06,CA:84:CF:00:91:77,-90,1,8,HIDDEN
2026-03-24 17:22:06,28:53:4E:B5:91:73,-90,3,11,HIDDEN
2026-03-24 17:22:06,CE:F3:C8:15:60:EC,-91,1,19,Personal Wifi Zone
2026-03-24 17:22:06,FC:73:FB:45:44:1C,-91,2,11,franciA1
2026-03-24 17:22:06,00:31:92:08:5D:20,-91,6,6,Fibertel WiFi640 2.4GHz_EXT
2026-03-24 17:22:06,44:E9:68:E8:D1:10,-92,3,1,Claro-Fibra-2.4G-1267
2026-03-24 17:22:15,9A:F0:83:9E:2D:70,-47,6,20,Claro-Fibra-2.4G-3523
2026-03-24 17:22:15,9A:F0:83:9E:2D:73,-49,6,20,HIDDEN
2026-03-24 17:22:15,3C:B7:4B:43:0E:38,-49,11,19,Personal-E34
2026-03-24 17:22:15,3E:B7:4B:43:0E:39,-49,11,20,Personal Wifi Zone
2026-03-24 17:22:15,D0:57:94:6C:78:A6,-51,11,19,Personal-8A1
2026-03-24 17:22:15,D2:57:94:6C:79:A2,-51,11,19,Personal Wifi Zone
2026-03-24 17:22:15,7E:33:F9:78:97:CC,-58,7,20,GOMEZ
2026-03-24 17:22:15,7E:33:F9:78:97:CF,-59,7,20,HIDDEN
2026-03-24 17:22:15,9C:71:3A:64:85:08,-63,9,17,CLARO
2026-03-24 17:22:15,7E:33:F9:78:79:90,-67,3,20,CLARO3077
2026-03-24 17:22:15,96:90:10:D4:BC:94,-68,2,19,Clarojbk
2026-03-24 17:22:15,96:90:10:D4:BC:97,-68,2,20,HIDDEN
2026-03-24 17:22:15,7E:33:F9:78:79:93,-68,3,20,HIDDEN
2026-03-24 17:22:15,BA:8C:2B:68:96:21,-69,6,14,Personal Wifi Zone
2026-03-24 17:22:15,46:D4:54:D3:48:53,-69,11,20,Personal Wifi Zone
2026-03-24 17:22:15,44:D4:54:D3:47:57,-70,11,20,Personal-752
2026-03-24 17:22:15,B8:8C:2B:68:96:25,-71,6,18,Baucerowifi-2.4Ghz
2026-03-24 17:22:15,0A:7E:64:8F:D5:E4,-71,11,19,Personal Wifi Zone
2026-03-24 17:22:15,38:3F:B3:DC:EE:F8,-71,11,17,Personal-EF4
2026-03-24 17:22:15,08:7E:64:8F:D5:E0,-72,11,20,Carla
2026-03-24 17:22:15,3A:3F:B3:DC:EE:FC,-73,11,18,Personal Wifi Zone
2026-03-24 17:22:15,58:2F:F7:98:4F:7F,-74,11,18,Personal-F7A-2.4GHz
2026-03-24 17:22:15,A0:FF:70:D5:36:90,-75,1,20,CASAM 2.4Ghz
2026-03-24 17:22:15,F6:C1:14:A1:1F:94,-75,1,6,Personal Wifi Zone
2026-03-24 17:22:15,5A:2F:F7:98:50:7B,-75,11,19,Personal Wifi Zone
2026-03-24 17:22:15,A2:FF:70:D5:36:94,-76,1,20,Personal Wifi Zone
2026-03-24 17:22:15,C2:F9:B0:72:A1:97,-77,5,17,HIDDEN
2026-03-24 17:22:15,7A:EB:46:73:61:C3,-78,6,20,Personal Wifi Zone
2026-03-24 17:22:15,9A:1A:35:13:46:04,-78,6,18,Claro-Fibra-7B
2026-03-24 17:22:15,7A:EB:46:73:61:C0,-78,6,16,Fibertel WiFi269 2.4GHz
2026-03-24 17:22:15,B0:EC:DD:EE:A0:84,-79,4,19,Clarointernet
2026-03-24 17:22:15,C2:F9:B0:72:A1:94,-79,5,13,Claro-Fibra-3PA
2026-03-24 17:22:15,9A:1A:35:13:46:07,-79,6,9,HIDDEN
2026-03-24 17:22:15,A4:BD:C4:C5:DD:8C,-81,5,16,JUANDEGARAY
2026-03-24 17:22:15,0A:02:05:5E:86:48,-83,4,9,Regis
2026-03-24 17:22:15,84:46:FE:99:40:10,-83,9,10,CLAROCASA
2026-03-24 17:22:15,F2:81:75:22:01:B7,-84,1,11,Personal Wifi Zone
2026-03-24 17:22:15,C2:E1:BE:77:77:DF,-84,1,17,HIDDEN
2026-03-24 17:22:15,C2:E1:BE:77:77:DC,-84,1,16,ClaroFibra5
2026-03-24 17:22:15,18:3D:5E:22:D4:84,-84,1,17,casaestudio
2026-03-24 17:22:15,CA:84:CF:9A:42:48,-84,6,15,Roque
2026-03-24 17:22:15,6C:D8:19:B5:9F:A8,-84,9,7,fh_b59fa8
2026-03-24 17:22:15,6C:D8:19:B5:5F:18,-85,6,10,fh_b55f18
2026-03-24 17:22:15,84:46:FE:B6:FB:D8,-86,3,16,Taiana
2026-03-24 17:22:15,14:AB:02:50:88:78,-86,9,2,Claro-Fibra-2.4G-7952
2026-03-24 17:22:15,CE:F3:C8:15:60:EC,-88,1,20,Personal Wifi Zone
2026-03-24 17:22:15,98:DA:C4:E0:36:62,-88,4,9,ASOEM P3
2026-03-24 17:22:15,1C:61:D2:F8:40:48,-89,1,3,fh_f84048
2026-03-24 17:22:15,5E:76:95:0D:22:64,-89,1,10,Personal Wifi Zone
2026-03-24 17:22:15,FC:73:FB:45:44:1C,-89,2,12,franciA1
2026-03-24 17:22:15,6C:BA:B8:EC:95:BD,-90,1,16,fibercorp WiFi 616
2026-03-24 17:22:15,0A:7E:64:34:39:AC,-91,1,14,Personal Wifi Zone
2026-03-24 17:22:15,08:7E:64:34:39:A8,-91,1,13,JUCAIJE 2.4GHz
2026-03-24 17:22:15,44:22:7C:AE:95:6C,-91,3,14,Alcober
2026-03-24 17:22:15,CA:84:CF:00:56:A3,-91,11,1,HIDDEN
2026-03-24 17:22:15,A8:6A:BB:DC:03:37,-92,1,1,Mar inmenso
2026-03-24 17:22:15,92:58:51:8F:88:3C,-92,1,19,Personal Wifi Zone
2026-03-24 17:22:15,AA:6A:BB:DC:04:33,-92,1,4,Personal Wifi Zone
2026-03-24 17:22:15,28:53:4E:B5:91:70,-92,3,11,SCALCIONE
2026-03-24 17:22:15,E4:C0:E2:13:AB:46,-92,11,1,Fibertel_Carla_2.4
2026-03-24 17:22:15,CA:84:CF:00:91:74,-93,1,2,BENITEZ
2026-03-24 17:22:24,9A:F0:83:9E:2D:70,-47,6,21,Claro-Fibra-2.4G-3523
2026-03-24 17:22:24,9A:F0:83:9E:2D:73,-47,6,21,HIDDEN
2026-03-24 17:22:24,3C:B7:4B:43:0E:38,-50,11,20,Personal-E34
2026-03-24 17:22:24,3E:B7:4B:43:0E:39,-50,11,21,Personal Wifi Zone
2026-03-24 17:22:24,D0:57:94:6C:78:A6,-50,11,20,Personal-8A1
2026-03-24 17:22:24,D2:57:94:6C:79:A2,-52,11,20,Personal Wifi Zone
2026-03-24 17:22:24,7E:33:F9:78:97:CF,-59,7,21,HIDDEN
2026-03-24 17:22:24,7E:33:F9:78:97:CC,-59,7,21,GOMEZ
2026-03-24 17:22:24,9C:71:3A:64:85:08,-68,9,18,CLARO
2026-03-24 17:22:24,0A:7E:64:8F:D5:E4,-69,11,20,Personal Wifi Zone
2026-03-24 17:22:24,7E:33:F9:78:79:90,-70,3,21,CLARO3077
2026-03-24 17:22:24,7E:33:F9:78:79:93,-70,3,21,HIDDEN
2026-03-24 17:22:24,BA:8C:2B:68:96:21,-70,6,15,Personal Wifi Zone
2026-03-24 17:22:24,B8:8C:2B:68:96:25,-70,6,19,Baucerowifi-2.4Ghz
2026-03-24 17:22:24,96:90:10:D4:BC:94,-72,2,20,Clarojbk
2026-03-24 17:22:24,96:90:10:D4:BC:97,-72,2,21,HIDDEN
2026-03-24 17:22:24,A4:BD:C4:C5:DD:8C,-73,5,17,JUANDEGARAY
2026-03-24 17:22:24,3A:3F:B3:DC:EE:FC,-73,11,19,Personal Wifi Zone
2026-03-24 17:22:24,38:3F:B3:DC:EE:F8,-73,11,18,Personal-EF4
2026-03-24 17:22:24,44:D4:54:D3:47:57,-74,11,21,Personal-752
2026-03-24 17:22:24,A2:FF:70:D5:36:94,-75,1,21,Personal Wifi Zone
2026-03-24 17:22:25,D8:07:B6:F7:66:88,-75,6,17,TP-Link_6688
2026-03-24 17:22:25,5A:2F:F7:98:50:7B,-75,11,20,Personal Wifi Zone
2026-03-24 17:22:25,A0:FF:70:D5:36:90,-76,1,21,CASAM 2.4Ghz
2026-03-24 17:22:25,7A:EB:46:73:61:C3,-77,6,21,Personal Wifi Zone
2026-03-24 17:22:25,F0:9B:B8:BD:05:2C,-79,3,10,Bonzi
2026-03-24 17:22:25,B0:EC:DD:EE:A0:84,-79,4,20,Clarointernet
2026-03-24 17:22:25,9A:1A:35:13:46:07,-79,6,10,HIDDEN
2026-03-24 17:22:25,C2:F9:B0:72:A1:97,-80,5,18,HIDDEN
2026-03-24 17:22:25,7A:EB:46:73:61:C0,-81,6,17,Fibertel WiFi269 2.4GHz
2026-03-24 17:22:25,84:46:FE:99:40:10,-81,9,11,CLAROCASA
2026-03-24 17:22:25,F2:81:75:22:01:B7,-82,1,12,Personal Wifi Zone
2026-03-24 17:22:25,0A:02:05:5E:86:48,-82,4,10,Regis
2026-03-24 17:22:25,18:3D:5E:22:D4:84,-83,1,18,casaestudio
2026-03-24 17:22:25,F0:81:75:22:00:B3,-84,1,17,Wifi pochi
2026-03-24 17:22:25,98:DA:C4:E0:36:62,-84,4,10,ASOEM P3
2026-03-24 17:22:25,04:8C:16:57:75:98,-84,5,6,VICTORIA
2026-03-24 17:22:25,A4:00:E2:3B:A8:C8,-84,7,3,Rodriguez
2026-03-24 17:22:25,84:46:FE:B6:FB:D8,-85,3,17,Taiana
2026-03-24 17:22:25,FC:73:FB:45:44:1C,-86,2,13,franciA1
2026-03-24 17:22:25,92:58:51:8F:88:3C,-87,1,20,Personal Wifi Zone
2026-03-24 17:22:25,5E:76:95:0D:22:64,-87,1,11,Personal Wifi Zone
2026-03-24 17:22:25,6C:BA:B8:EC:95:BD,-87,1,17,fibercorp WiFi 616
2026-03-24 17:22:25,28:53:4E:B5:91:73,-87,3,12,HIDDEN
2026-03-24 17:22:25,1C:61:D2:F8:40:48,-88,1,4,fh_f84048
2026-03-24 17:22:25,C2:E1:BE:77:77:DF,-88,1,18,HIDDEN
2026-03-24 17:22:25,6C:D8:19:B6:02:80,-88,6,10,fh_b60280
2026-03-24 17:22:25,28:53:4E:B5:91:70,-89,3,12,SCALCIONE
2026-03-24 17:22:25,5C:76:95:0D:22:60,-90,1,8,Flor 2.4GHz
2026-03-24 17:22:25,CA:84:CF:00:91:77,-90,1,9,HIDDEN
2026-03-24 17:22:25,64:5E:10:11:AA:14,-90,2,8,Flori
2026-03-24 17:22:25,44:22:7C:AE:95:6C,-90,3,15,Alcober
2026-03-24 17:22:25,0A:7E:64:34:39:AC,-91,1,15,Personal Wifi Zone
2026-03-24 17:22:25,CC:00:F1:C7:7E:AA,-91,1,1,Personal-EA5-2.4GHz
2026-03-24 17:22:25,CE:F3:C8:15:60:EC,-92,1,21,Personal Wifi Zone
2026-03-24 17:22:25,08:7E:64:34:39:A8,-93,1,14,JUCAIJE 2.4GHz
2026-03-24 17:22:25,DA:33:B7:B1:39:0B,-93,1,4,Personal Wifi Zone
2026-03-24 17:22:34,9A:F0:83:9E:2D:73,-47,6,22,HIDDEN
2026-03-24 17:22:34,9A:F0:83:9E:2D:70,-47,6,22,Claro-Fibra-2.4G-3523
2026-03-24 17:22:34,3C:B7:4B:43:0E:38,-48,11,21,Personal-E34
2026-03-24 17:22:34,3E:B7:4B:43:0E:39,-48,11,22,Personal Wifi Zone
2026-03-24 17:22:34,D0:57:94:6C:78:A6,-49,11,21,Personal-8A1
2026-03-24 17:22:34,D2:57:94:6C:79:A2,-49,11,21,Personal Wifi Zone
2026-03-24 17:22:34,7E:33:F9:78:97:CC,-59,7,22,GOMEZ
2026-03-24 17:22:34,7E:33:F9:78:97:CF,-59,7,22,HIDDEN
2026-03-24 17:22:34,9C:71:3A:64:85:08,-64,9,19,CLARO
2026-03-24 17:22:34,08:7E:64:8F:D5:E0,-69,11,21,Carla
2026-03-24 17:22:34,0A:7E:64:8F:D5:E4,-69,11,21,Personal Wifi Zone
2026-03-24 17:22:34,7E:33:F9:78:79:93,-70,3,22,HIDDEN
2026-03-24 17:22:34,96:90:10:D4:BC:94,-71,2,21,Clarojbk
2026-03-24 17:22:34,96:90:10:D4:BC:97,-72,2,22,HIDDEN
2026-03-24 17:22:34,7E:33:F9:78:79:90,-72,3,22,CLARO3077
2026-03-24 17:22:34,BA:8C:2B:68:96:21,-72,6,16,Personal Wifi Zone
2026-03-24 17:22:34,46:D4:54:D3:48:53,-72,11,21,Personal Wifi Zone
2026-03-24 17:22:34,B8:8C:2B:68:96:25,-73,6,20,Baucerowifi-2.4Ghz
2026-03-24 17:22:34,44:D4:54:D3:47:57,-74,11,22,Personal-752
2026-03-24 17:22:34,5A:2F:F7:98:50:7B,-75,11,21,Personal Wifi Zone
2026-03-24 17:22:34,F6:C1:14:A1:1F:94,-76,1,7,Personal Wifi Zone
2026-03-24 17:22:34,CC:F3:C8:14:5F:C0,-77,1,5,Personal-FBC
2026-03-24 17:22:34,C2:F9:B0:72:A1:94,-77,5,14,Claro-Fibra-3PA
2026-03-24 17:22:34,D8:07:B6:F7:66:88,-77,6,18,TP-Link_6688
2026-03-24 17:22:34,7A:EB:46:73:61:C3,-77,6,22,Personal Wifi Zone
2026-03-24 17:22:34,58:2F:F7:98:4F:7F,-77,11,19,Personal-F7A-2.4GHz
